    Date, Time,Ozone,TempNear,RHNear
20110513,23:00,48,73.33,52.92
20110514,0:00,47,71.61,55.59
20110514,1:00,42,69.68,58.5
20110514,2:00,39,67.93,61.4
20110514,3:00,32,66.32,64.28
20110514,4:00,29,65.19,61.38
20110514,5:00,26,63.48,60.03
20110514,6:00,26,63.45,63.26
20110514,7:00,30,64.25,58.42
20110514,8:00,31,65.78,49.59
20110514,9:00,33,68.41,46.46
20110514,10:00,35,70.53,40.52
20110514,11:00,41,73.12,36.66
20110514,12:00,47,75.95,31.45
20110514,13:00,51,77.85,29.57
20110514,14:00,54,79.08,27.65
20110514,15:00,56,79.28,27.04
20110514,16:00,55,79.58,27.67
20110514,17:00,54,78.57,27.51
20110514,18:00,54,76.94,28.57
20110514,19:00,45,74.62,33.44
20110514,20:00,40,71.67,38.58
20110514,21:00,33,69.48,42.99
20110514,22:00,   NA,67.62,47.4
20110514,23:00,   NA,66.07,49.82
20110515,0:00,30,64.83,53.29
20110515,1:00,25,63.17,57.97
20110515,2:00,25,61.96,61.14
20110515,3:00,28,60.72,64.88
20110515,4:00,24,59.99,61.7
20110515,5:00,21,59.38,62.34
20110515,6:00,24,59.27,59.46
20110515,7:00,28,61.4,51.73
20110515,8:00,35,64.49,44.42
20110515,9:00,39,66.42,40.5
20110515,10:00,43,68.97,37.19
20110515,11:00,46,71.08,35.81
20110515,12:00,50,73.58,33.05
20110515,13:00,54,76.54,29.58
20110515,14:00,57,78.55,27.86
20110515,15:00,58,80.31,25.8
20110515,16:00,57,80.96,26
20110515,17:00,54,80.81,26.68
20110515,18:00,49,80.04,27.11
20110515,19:00,32,78.87,30.95
20110515,20:00,20,76.72,34.67
20110515,21:00,25,74.26,37.96
20110515,22:00,33,72.04,41.11
20110515,23:00,36,70.33,43.57
20110516,0:00,37,69.15,45.56
20110516,1:00,36,68.39,47.58
20110516,2:00,35,67.33,49.91
20110516,3:00,29,67.24,51.25
20110516,4:00,21,67.13,52.93
20110516,5:00,7,66.87,55.28
20110516,6:00,9,67.38,57.58
20110516,7:00,20,68.44,53.67
20110516,8:00,   NA,70.13,45.52
20110516,9:00,35,73.22,39.57
20110516,10:00,43,75.63,36.1
20110516,11:00,51,78.35,34.04
20110516,12:00,51,80.18,30.27
20110516,13:00,53,82.19,28.43
20110516,14:00,57,83.47,26.69
20110516,15:00,53,84.55,26.09
20110516,16:00,52,84.02,25.79
20110516,17:00,52,83.15,25.86
20110516,18:00,48,81.42,27.32
20110516,19:00,40,79.31,30.97
20110516,20:00,36,76.82,35.11
20110516,21:00,35,74.75,39.67
20110516,22:00,26,72.93,43.18
20110516,23:00,11,70.61,50.13
20110517,0:00,24,69.12,47.98
20110517,1:00,25,68.35,46.38
20110517,2:00,17,67.57,53.41
20110517,3:00,16,67.2,56.75
20110517,4:00,7,66.31,62.87
20110517,5:00,3,65.49,67.58
20110517,6:00,4,67.28,67.03
20110517,7:00,20,70.85,64.1
20110517,8:00,32,72.74,60.19
20110517,9:00,38,74.28,56.93
20110517,10:00,42,75.71,54.78
20110517,11:00,46,77.14,52.94
20110517,12:00,51,78.17,51.13
20110517,13:00,55,79.31,50.08
20110517,14:00,55,79.38,50.89
20110517,15:00,57,79.1,52.11
20110517,16:00,58,77.71,52.67
20110517,17:00,51,76.9,54.04
20110517,18:00,50,74.4,57.04
20110517,19:00,49,71.83,61.74
20110517,20:00,48,70.24,64.78
20110517,21:00,47,69.16,66.49
20110517,22:00,44,68.3,69.44
20110517,23:00,44,67.83,70.67
20110518,0:00,41,66.94,72.17
20110518,1:00,31,67.16,74.04
20110518,2:00,36,67.8,75.03
20110518,3:00,38,68.12,75.28
20110518,4:00,34,68.39,75.16
20110518,5:00,26,69.17,75.46
20110518,6:00,20,70.61,73.28
20110518,7:00,28,72.74,71.44
20110518,8:00,34,75,68.51
20110518,9:00,43,77.17,65.99
20110518,10:00,42,78.17,63.95
20110518,11:00,43,78.9,62.53
20110518,12:00,40,79.45,61.82
20110518,13:00,41,79.41,60.94
20110518,14:00,40,79.67,61.38
20110518,15:00,40,80.04,61.48
20110518,16:00,39,79.01,65.59
20110518,17:00,44,77.65,68.83
20110518,18:00,45,75.93,68.41
20110518,19:00,45,74.94,69.25
20110518,20:00,46,74.52,69.81
20110518,21:00,45,74.61,70.44
20110518,22:00,47,74.76,70.97
20110518,23:00,45,74.71,71.79
20110519,0:00,46,74.5,72.21
20110519,1:00,47,74.08,73.67
20110519,2:00,46,74.13,75.72
20110519,3:00,45,74.1,76.94
20110519,4:00,38,74.33,77.58
20110519,5:00,31,74.38,79.08
20110519,6:00,27,75.24,79.3
20110519,7:00,34,77.12,76.11
20110519,8:00,35,79.02,70.62
20110519,9:00,33,80.93,66.78
20110519,10:00,35,81.46,66.12
20110519,11:00,35,82.37,64.81
20110519,12:00,34,84.11,60.77
20110519,13:00,30,82.65,65.33
20110519,14:00,31,82.16,68.99
20110519,15:00,29,81.81,72.48
20110519,16:00,26,80.52,75.85
20110519,17:00,29,79.47,78.91
20110519,18:00,26,79.21,80.51
20110519,19:00,24,78.95,82.37
20110519,20:00,27,79.24,82.59
20110519,21:00,30,79.83,81.21
20110519,22:00,31,79.89,81.08
20110519,23:00,33,79.9,80.95
20110520,0:00,34,79.46,80.74
20110520,1:00,33,79.03,81.27
20110520,2:00,33,79.38,80
20110520,3:00,32,79.35,80.48
20110520,4:00,29,79.36,80.17
20110520,5:00,29,79.42,79.43
20110520,6:00,26,79.47,79.26
20110520,7:00,25,80.1,77.28
20110520,8:00,26,81.4,74.64
20110520,9:00,   NA,82.9,72.69
20110520,10:00,   NA,84.65,70.41
20110520,11:00,27,86.15,67.79
20110520,12:00,   NA,87.97,62.58
20110520,13:00,   NA,89.71,57.15
20110520,14:00,30,88.67,59.43
20110520,15:00,28,85.78,65.94
20110520,16:00,25,83,71.91
20110520,17:00,24,81.58,74.61
20110520,18:00,23,80.86,76.51
20110520,19:00,22,80.22,78.22
20110520,20:00,23,80.12,78.77
20110520,21:00,23,80.12,78.56
20110520,22:00,22,79.93,79.12
20110520,23:00,23,79.61,80.17
20110521,0:00,22,79.12,80.84
20110521,1:00,20,78.58,81.47
20110521,2:00,23,78.62,81.22
20110521,3:00,22,78.51,81.45
20110521,4:00,21,78.36,81.45
20110521,5:00,20,78.12,81.56
20110521,6:00,17,78.44,81.92
20110521,7:00,17,79.03,80.61
20110521,8:00,21,79.77,77.4
20110521,9:00,23,81.26,73.73
20110521,10:00,26,83.47,69.62
20110521,11:00,28,84.69,64.51
20110521,12:00,32,85.96,65.06
20110521,13:00,30,86.69,67.39
20110521,14:00,31,86.76,69.17
20110521,15:00,31,85.96,71.38
20110521,16:00,30,84.61,73.59
20110521,17:00,28,82.98,75.7
20110521,18:00,25,81.44,75.13
20110521,19:00,23,80.29,75.97
20110521,20:00,22,79.66,77.31
20110521,21:00,23,79.29,78.08
20110521,22:00,   NA,78.9,79.25
20110521,23:00,20,78.3,80.04
20110522,0:00,20,77.18,81.35
20110522,1:00,19,76.42,82.18
20110522,2:00,18,75.56,83.53
20110522,3:00,15,75.14,84.49
20110522,4:00,14,74.98,84.65
20110522,5:00,14,75.13,84.5
20110522,6:00,16,76.04,82.41
20110522,7:00,21,78.13,77.51
20110522,8:00,27,81.2,68.08
20110522,9:00,30,82.93,61.79
20110522,10:00,31,85.09,59.73
20110522,11:00,32,86.67,57.95
20110522,12:00,33,87.85,56.29
20110522,13:00,33,88.77,55.96
20110522,14:00,31,87.04,60.86
20110522,15:00,30,87.05,61.98
20110522,16:00,32,85.85,64.58
20110522,17:00,32,83.46,67.23
20110522,18:00,28,81.77,70.52
20110522,19:00,23,80.32,73.38
20110522,20:00,21,79.56,75.55
20110522,21:00,18,79.06,76.06
20110522,22:00,17,78.75,75.85
20110522,23:00,17,78.59,76.65
20110523,0:00,17,78.48,76.81
20110523,1:00,17,78.07,76.88
20110523,2:00,14,77.45,77.08
20110523,3:00,15,76.98,78.76
20110523,4:00,12,76.57,80.51
20110523,5:00,7,76.37,81.39
20110523,6:00,9,77.22,80.05
20110523,7:00,14,79.17,74.69
20110523,8:00,22,81.42,67.41
20110523,9:00,25,83.83,62.17
20110523,10:00,27,85.37,59.15
20110523,11:00,27,86.46,57.13
20110523,12:00,25,87.45,56.52
20110523,13:00,25,88.22,55.85
20110523,14:00,25,86.8,58.32
20110523,15:00,23,86.11,61.27
20110523,16:00,22,84.92,65.43
20110523,17:00,22,83.37,69.05
20110523,18:00,20,82.01,72.68
20110523,19:00,19,80.98,75.91
20110523,20:00,19,80.52,77.28
20110523,21:00,22,80.46,77.58
20110523,22:00,24,79.98,77.63
20110523,23:00,25,79.77,77.69
20110524,0:00,27,79.4,78.39
20110524,1:00,26,78.62,79.1
20110524,2:00,23,77.95,79.91
20110524,3:00,22,77.79,80.02
20110524,4:00,19,77.39,80.1
20110524,5:00,13,77.46,81.44
20110524,6:00,10,77.94,81.67
20110524,7:00,15,79.48,75.7
20110524,8:00,18,82.05,66.97
20110524,9:00,20,84.33,60.94
20110524,10:00,20,86.68,57.52
20110524,11:00,22,87.67,56.48
20110524,12:00,19,88.83,55.72
20110524,13:00,23,90.21,51.71
20110524,14:00,24,89.82,53.35
20110524,15:00,24,88.11,55.67
20110524,16:00,24,85.88,58.87
20110524,17:00,23,84.49,61.95
20110524,18:00,22,82.56,67.19
20110524,19:00,22,80.91,72.76
20110524,20:00,22,80.3,75.05
20110524,21:00,25,80.36,76.33
20110524,22:00,27,80.24,75.71
20110524,23:00,28,80.08,74.92
20110525,0:00,28,79.17,77.3
20110525,1:00,27,78.84,79.04
20110525,2:00,28,78.65,80.6
20110525,3:00,28,78.18,79.1
20110525,4:00,27,78.48,80.55
20110525,5:00,20,78.35,80.35
20110525,6:00,16,78.62,80.81
20110525,7:00,   NA,80.41,77.69
20110525,8:00,   NA,82.44,70.93
20110525,9:00,   NA,85.63,64.27
20110525,10:00,27,87.97,60.02
20110525,11:00,30,89.51,55.9
20110525,12:00,32,90.95,53.18
20110525,13:00,30,91.14,50.72
20110525,14:00,29,91.27,49.81
20110525,15:00,18,91.42,50.65
20110525,16:00,22,91.35,50.37
20110525,17:00,24,90.11,52.23
20110525,18:00,21,86.64,59.75
20110525,19:00,22,83.27,65.47
20110525,20:00,23,81.62,71.61
20110525,21:00,22,80.58,75.83
20110525,22:00,22,80.44,75.74
20110525,23:00,23,80.58,76.5
20110526,0:00,22,79.64,80.03
20110526,1:00,22,77.53,86.08
20110526,2:00,13,77.41,87.38
20110526,3:00,1,77.19,88.97
20110526,4:00,4,77.11,88.12
20110526,5:00,1,76.81,88.91
20110526,6:00,9,76.86,79.14
20110526,7:00,20,76.88,61.42
20110526,8:00,   NA,79,50.19
20110526,9:00,40,82.32,42.13
20110526,10:00,57,84.75,37.83
20110526,11:00,68,87.01,34.42
20110526,12:00,77,89.26,30.68
20110526,13:00,78,90.88,29.35
20110526,14:00,73,92.73,27.34
20110526,15:00,81,93.73,24.7
20110526,16:00,82,94.26,23.31
20110526,17:00,80,94.44,22.19
20110526,18:00,84,91.96,31.98
20110526,19:00,77,86.49,44.02
20110526,20:00,57,83.22,61.25
20110526,21:00,44,81.35,73.29
20110526,22:00,36,80.33,76.45
20110526,23:00,28,79.42,79.7
20110527,0:00,25,78.6,83.81
20110527,1:00,25,77.96,85.7
20110527,2:00,22,77.61,87.15
20110527,3:00,20,77.1,87.9
20110527,4:00,22,76.59,85.33
20110527,5:00,20,76.27,84.08
20110527,6:00,15,77.47,82.47
20110527,7:00,22,79.72,79.83
20110527,8:00,26,82.08,71.26
20110527,9:00,28,84.84,65.51
20110527,10:00,31,87.96,59.43
20110527,11:00,32,89.95,52.83
20110527,12:00,33,91.24,52.67
20110527,13:00,32,92.67,47.28
20110527,14:00,33,93.38,44.92
20110527,15:00,32,93.85,42.53
20110527,16:00,36,93.33,46.27
20110527,17:00,38,90.71,55.68
20110527,18:00,28,85.44,66.15
20110527,19:00,30,82.46,69.95
20110527,20:00,29,80.71,73.03
20110527,21:00,27,79.67,74.9
20110527,22:00,26,79.33,75.89
20110527,23:00,25,79.18,75.85
20110528,0:00,24,78.67,77.76
20110528,1:00,22,78.1,80.19
20110528,2:00,20,77.83,80.38
20110528,3:00,19,77.28,80.47
20110528,4:00,18,76.86,81.24
20110528,5:00,18,76.83,81.5
20110528,6:00,18,78.28,78.74
20110528,7:00,24,80.87,74.22
20110528,8:00,28,83.62,67.36
20110528,9:00,33,86.61,61.62
20110528,10:00,38,88.48,57.13
20110528,11:00,38,89.85,54.21
20110528,12:00,36,91.03,53.04
20110528,13:00,35,90.72,53.88
20110528,14:00,33,90.39,54.6
20110528,15:00,32,89.36,55.8
20110528,16:00,30,88.39,58.53
20110528,17:00,30,86.2,61.63
20110528,18:00,27,83.65,64.98
20110528,19:00,23,81.28,69.85
20110528,20:00,22,79.76,74.12
20110528,21:00,21,78.75,76.32
20110528,22:00,   NA,78.06,77.69
20110528,23:00,20,77.93,77.64
20110529,0:00,21,77.61,76.95
20110529,1:00,23,77.47,77.15
20110529,2:00,22,77.62,77.17
20110529,3:00,23,77.83,76.8
20110529,4:00,23,78.08,76.45
20110529,5:00,22,78.08,77.07
20110529,6:00,24,79.34,76.19
20110529,7:00,24,81.6,71.12
20110529,8:00,26,83.91,64.53
20110529,9:00,29,86.21,59.09
20110529,10:00,29,87.47,57.24
20110529,11:00,29,88.92,56.59
20110529,12:00,29,88.96,55.55
20110529,13:00,29,89.09,55.17
20110529,14:00,31,88.73,56.56
20110529,15:00,30,88.69,57.57
20110529,16:00,30,87.29,52.27
20110529,17:00,34,86.88,61.45
20110529,18:00,28,83.81,68.02
20110529,19:00,24,81.7,70.42
20110529,20:00,24,80.53,73.08
20110529,21:00,24,80.22,73.1
20110529,22:00,23,80.1,73.22
20110529,23:00,20,80.15,75.36
20110530,0:00,18,80.17,76.96
20110530,1:00,17,80.08,76.54
20110530,2:00,19,79.97,75.94
20110530,3:00,20,79.61,75.72
20110530,4:00,17,79.06,77.06
20110530,5:00,17,78.99,77.34
20110530,6:00,18,80.04,76.08
20110530,7:00,23,81.7,70.9
20110530,8:00,25,84.17,65.17
20110530,9:00,27,86.18,59.92
20110530,10:00,28,88.09,56.32
20110530,11:00,29,89.24,53.43
20110530,12:00,29,89.18,52.61
20110530,13:00,30,89.95,49.92
20110530,14:00,30,90.43,48.88
20110530,15:00,28,89.16,53.32
20110530,16:00,28,88.76,56.23
20110530,17:00,24,86.78,63.18
20110530,18:00,23,84.54,68.61
20110530,19:00,19,82.74,71.47
20110530,20:00,19,81.5,72.97
20110530,21:00,21,80.96,73.2
20110530,22:00,23,80.84,73.99
20110530,23:00,24,80.34,74.87
20110531,0:00,23,80.19,76.61
20110531,1:00,22,79.88,77.8
20110531,2:00,20,79.42,77.38
20110531,3:00,18,78.97,78.45
20110531,4:00,13,78.61,79.28
20110531,5:00,11,78.38,79.49
20110531,6:00,10,79.47,78.13
20110531,7:00,15,81.68,73.08
20110531,8:00,23,84.08,67.06
20110531,9:00,23,86.18,60.74
20110531,10:00,28,87.33,55.02
20110531,11:00,29,89.47,53
20110531,12:00,32,91.06,52.57
20110531,13:00,37,91.52,52.73
20110531,14:00,41,90.95,54.73
20110531,15:00,40,90.5,53.86
20110531,16:00,42,89.98,50.82
20110531,17:00,38,88.67,53.41
20110531,18:00,32,85.93,61.97
20110531,19:00,24,83.58,66.18
20110531,20:00,21,81.55,70.78
20110531,21:00,21,80.26,76.83
20110531,22:00,20,79.4,78.53
20110531,23:00,20,78.76,79.9
20110601,0:00,20,77.75,79.92
20110601,1:00,19,77.08,80.67
20110601,2:00,16,76.25,82.15
20110601,3:00,14,76.12,84.48
20110601,4:00,8,75.64,87.67
20110601,5:00,1,75.22,88.55
20110601,6:00,2,76.46,88.07
20110601,7:00,9,78.66,80.8
20110601,8:00,   NA,81.71,67.23
20110601,9:00,39,84.62,57.95
20110601,10:00,71,88.2,46.21
20110601,11:00,87,91.54,40.95
20110601,12:00,64,92.99,36.08
20110601,13:00,50,93.24,36.86
20110601,14:00,44,94.18,37.41
20110601,15:00,37,94.21,36.53
20110601,16:00,44,93.53,36.66
20110601,17:00,47,93.08,35.73
20110601,18:00,46,91.47,36.82
20110601,19:00,39,88.41,40.52
20110601,20:00,33,85.69,43.22
20110601,21:00,26,83.62,47.28
20110601,22:00,27,82.02,51.86
20110601,23:00,28,80.43,58.77
20110602,0:00,29,79.19,65.06
20110602,1:00,27,79.17,67.46
20110602,2:00,28,78.85,68.79
20110602,3:00,25,77.89,71.87
20110602,4:00,18,77.09,73.95
20110602,5:00,7,76.55,75.79
20110602,6:00,7,77.58,75.05
20110602,7:00,13,79.28,68.55
20110602,8:00,   NA,82.08,60.6
20110602,9:00,   NA,85.1,51.19
20110602,10:00,50,88.12,45.36
20110602,11:00,63,91.05,41.67
20110602,12:00,87,93.55,38.95
20110602,13:00,96,95.53,37.47
20110602,14:00,93,96.05,37.42
20110602,15:00,78,96.56,35.51
20110602,16:00,76,97.01,34.2
20110602,17:00,68,96.72,32.88
20110602,18:00,59,95.47,34.02
20110602,19:00,68,92.94,38.71
20110602,20:00,54,90.83,43.12
20110602,21:00,45,88.91,46.02
20110602,22:00,36,86.97,48.83
20110602,23:00,34,85.83,51.32
20110603,0:00,41,84.82,58.06
20110603,1:00,45,83.38,66.43
20110603,2:00,58,82.2,75.14
20110603,3:00,64,81,76.66
20110603,4:00,61,80.17,75.86
20110603,5:00,57,79.88,74.88
20110603,6:00,49,80.62,72.81
20110603,7:00,59,82.77,68.6
20110603,8:00,58,84.77,65.81
20110603,9:00,57,86.26,60.85
20110603,10:00,59,88.91,53.84
20110603,11:00,58,90.31,49.18
20110603,12:00,55,91.23,42.94
20110603,13:00,48,91.44,40.31
20110603,14:00,45,91.52,41.11
20110603,15:00,50,90.98,44.73
20110603,16:00,50,89.85,51.33
20110603,17:00,46,88.11,53.22
20110603,18:00,40,85.88,59.08
20110603,19:00,32,82.97,63.8
20110603,20:00,26,81.63,65.59
20110603,21:00,29,80.44,67.86
20110603,22:00,29,79.67,71.72
20110603,23:00,28,78.87,73.42
20110604,0:00,28,77.88,74.72
20110604,1:00,29,77.56,76.05
20110604,2:00,27,77.32,76.55
20110604,3:00,29,77.33,79.38
20110604,4:00,8,76.66,83.45
20110604,5:00,3,75.1,87.08
20110604,6:00,9,75.92,86.93
20110604,7:00,23,79.04,77.19
20110604,8:00,34,81.31,68.67
20110604,9:00,60,84.14,59.77
20110604,10:00,72,87.29,51.67
20110604,11:00,84,90.88,42.69
20110604,12:00,61,93.08,32.36
20110604,13:00,48,93.16,32.34
20110604,14:00,52,93.63,36.8
20110604,15:00,51,93.71,38.18
20110604,16:00,48,93.23,31.57
20110604,17:00,44,92.09,31.42
20110604,18:00,41,90.13,34.64
20110604,19:00,39,87.2,43.46
20110604,20:00,36,84.35,52.3
20110604,21:00,32,82.58,58.66
20110604,22:00,   NA,81.03,62.57
20110604,23:00,31,80.02,64.78
20110605,0:00,32,79.41,68.03
20110605,1:00,25,79.4,69.42
20110605,2:00,22,79.21,72.17
20110605,3:00,19,79.04,69.28
20110605,4:00,30,78.35,68.95
20110605,5:00,29,77.49,72.96
20110605,6:00,26,77.91,73.12
20110605,7:00,29,79.67,68.14
20110605,8:00,37,83.06,59.19
20110605,9:00,46,87.49,46.45
20110605,10:00,61,91.05,40.31
20110605,11:00,66,94.29,38.52
20110605,12:00,65,95.95,37.2
20110605,13:00,64,97.94,34.76
20110605,14:00,64,98.48,31.24
20110605,15:00,68,99.68,31.3
20110605,16:00,53,97.33,32.68
20110605,17:00,47,91.53,38.5
20110605,18:00,49,90.11,43.02
20110605,19:00,41,89.75,39.48
20110605,20:00,22,89.97,43.93
20110605,21:00,11,88.22,48.79
20110605,22:00,25,87.31,50.24
20110605,23:00,21,86.74,50.35
20110606,0:00,24,84.14,56.16
20110606,1:00,20,83.47,56.23
20110606,2:00,9,82.63,55.32
20110606,3:00,13,82.2,60.88
20110606,4:00,5,81.35,60.48
20110606,5:00,1,80.47,63.06
20110606,6:00,2,81.37,62.91
20110606,7:00,5,83.03,58.53
20110606,8:00,26,85.53,50.25
20110606,9:00,58,89.56,44.26
20110606,10:00,77,92.88,39.94
20110606,11:00,77,95.35,33.89
20110606,12:00,74,97.98,30.84
20110606,13:00,59,98.8,32.24
20110606,14:00,   NA,86.95,52.25
20110606,15:00,   NA,80.6,58.77
20110606,16:00,   NA,79.75,60.26
20110606,17:00,   NA,80.28,64.17
20110606,18:00,25,81.59,58.42
20110606,19:00,28,83.41,49.98
20110606,20:00,42,82.07,51.92
20110606,21:00,32,80.96,56.21
20110606,22:00,28,79.92,62.05
20110606,23:00,24,79.91,63.94
20110607,0:00,23,78.63,66.78
20110607,1:00,2,76.33,75.04
20110607,2:00,8,74.72,74.55
20110607,3:00,2,74.29,76.95
20110607,4:00,0,73.56,79.42
20110607,5:00,2,73.33,80.93
20110607,6:00,2,74.88,79.88
20110607,7:00,9,79.27,74.27
20110607,8:00,24,82.6,69.55
20110607,9:00,38,85.11,63.03
20110607,10:00,67,87.36,59.33
20110607,11:00,49,81,65.29
20110607,12:00,23,78.66,67.28
20110607,13:00,37,84.95,56.53
20110607,14:00,65,89.33,47.73
20110607,15:00,69,91,48.33
20110607,16:00,65,89.38,47.08
20110607,17:00,59,88.85,53.73
20110607,18:00,53,86.05,59.67
20110607,19:00,47,84.42,60.23
20110607,20:00,43,82.93,63.12
20110607,21:00,35,81.46,67.33
20110607,22:00,39,80.32,70.96
20110607,23:00,36,79.08,74.58
20110608,0:00,32,78.18,77.45
20110608,1:00,29,77.42,79.24
20110608,2:00,24,76.9,80.3
20110608,3:00,20,76.63,80.39
20110608,4:00,16,76.62,79.78
20110608,5:00,7,76.65,79.28
20110608,6:00,8,78.56,76.76
20110608,7:00,17,81.53,71.83
20110608,8:00,25,83.73,62.31
20110608,9:00,30,86.12,54.23
20110608,10:00,32,88.29,49.98
20110608,11:00,39,90.45,42.85
20110608,12:00,38,91.64,41.23
20110608,13:00,34,90.65,44.58
20110608,14:00,32,91.22,45.91
20110608,15:00,33,90.43,45.69
20110608,16:00,37,90.04,44.02
20110608,17:00,36,88.82,47.33
20110608,18:00,35,86.76,50.07
20110608,19:00,30,83.85,56.9
20110608,20:00,31,82.12,63.61
20110608,21:00,25,80.97,67.49
20110608,22:00,25,80.18,70.19
20110608,23:00,22,79.82,72.11
20110609,0:00,21,79.28,74.45
20110609,1:00,22,78.69,73.81
20110609,2:00,19,77.93,74.33
20110609,3:00,17,77.78,75.34
20110609,4:00,8,77.6,75.93
20110609,5:00,4,77.09,75.92
20110609,6:00,8,79.27,73.53
20110609,7:00,19,82.56,70.98
20110609,8:00,30,84.42,64
20110609,9:00,33,86.25,56.88
20110609,10:00,39,88.87,51.54
20110609,11:00,42,90.37,52.57
20110609,12:00,40,90.7,50.86
20110609,13:00,38,90.79,51.55
